39.8,39.8,29.803,29.803,39.8,30.891,26.776,25.819,24.864,24.108,23.966,24.481,25.246,25.712,26.051,25.712,25.932,25.61,23.552,23.749,24.26,24.367,25.246,25.331,25.42
39.8,39.8,28.63,27.156,28.235,27.624,26.177,24.729,24.059,22.609,22.152,21.942,22.585,22.832,24.012,23.305,23.966,23.92,22.968,22.227,21.739,22.43,22.997,23.442,23.305
39.8,39.8,28.63,26.455,29.127,26.957,25.712,24.54,23.628,22.305,21.942,21.91,22.451,22.656,23.59,23.272,23.966,23.478,22.656,21.862,21.597,22.152,22.68,22.859,23.239
39.8,39.8,30.891,27.156,28.235,27.624,25.164,23.92,22.94,22.062,21.543,21.625,22.079,22.562,23.338,23.407,23.552,23.372,22.062,21.754,21.2,22.044,22.387,23.145,22.859
39.8,39.8,29.803,28.63,30.891,29.803,27.906,27.906,27.156,24.864,25.932,26.177,26.455,26.051,27.377,25.61,26.957,26.609,25.61,24.795,25.819,25.61,26.051,25.331,26.177
39.8,39.8,29.803,29.803,29.803,28.235,26.776,26.051,24.012,23.407,22.78,22.285,22.326,23.59,24.012,24.424,24.367,24.54,24.313,22.517,21.926,22.285,22.17,23.442,24.012
39.8,39.8,29.803,26.957,27.624,26.776,25.164,23.708,22.326,21.477,21.045,20.909,20.899,21.681,22.366,22.859,22.68,22.94,21.725,21.132,20.242,20.982,20.992,22.115,21.959
39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,30.891,27.624,29.127,29.803,30.891,29.803,39.8,29.127,29.803,29.803,28.235,29.127,30.891,29.803,30.891,30.891,29.803
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,39.8,39.8,39.8,39.8,29.803,39.8,29.803,29.803,30.891,30.891,30.891,39.8,30.891,30.891
39.8,39.8,29.127,27.156,27.906,27.377,26.311,23.628,23.407,21.83,21.583,21.543,22.585,22.78,24.935,23.515,23.668,23.59,22.656,21.352,21.583,22.285,22.585,23.025,23.876
39.8,39.8,39.8,39.8,39.8,39.8,29.803,29.803,29.803,28.63,28.235,27.624,30.891,28.235,28.235,27.906,28.63,28.63,29.803,28.235,29.803,28.63,29.127,28.63,27.906
39.8,39.8,39.8,39.8,39.8,39.8,30.891,29.803,29.803,28.235,27.377,29.127,30.891,27.624,28.63,26.776,27.624,28.235,28.235,27.906,29.803,26.957,28.63,27.624,28.63
39.8,39.8,30.891,30.891,39.8,30.891,27.906,29.803,28.235,25.42,25.712,25.331,25.085,25.819,26.177,26.177,26.609,25.819,25.42,25.085,25.712,26.051,26.177,26.177,26.177
39.8,39.8,30.891,30.891,30.891,39.8,29.803,29.803,27.624,25.61,26.311,26.455,25.932,26.051,26.455,26.957,25.932,26.051,25.331,25.009,26.455,26.776,25.61,26.177,26.957
39.8,39.8,30.891,39.8,39.8,30.891,27.377,26.609,26.311,24.424,24.864,24.26,24.795,24.313,25.932,25.164,25.819,24.481,24.367,24.108,24.108,24.601,25.513,24.795,24.664
39.8,39.8,39.8,39.8,39.8,39.8,29.127,26.957,26.455,25.819,25.164,25.61,24.935,25.42,26.609,25.712,25.819,24.864,25.246,24.864,25.085,25.331,25.712,25.61,25.246
39.8,39.8,30.891,39.8,30.891,39.8,29.127,29.803,29.127,26.311,27.624,28.63,29.127,29.127,28.63,30.891,26.776,27.156,26.455,25.819,27.377,29.127,26.609,28.63,27.156
39.8,39.8,30.891,30.891,39.8,39.8,27.377,26.957,26.051,24.481,24.664,25.513,24.729,25.085,26.455,25.712,25.009,24.481,24.664,24.157,24.664,24.864,25.164,24.935,24.864
39.8,39.8,30.891,29.803,39.8,39.8,29.127,29.127,29.127,25.61,26.177,27.377,25.932,26.957,27.156,26.776,26.051,27.377,26.455,25.61,27.156,27.377,26.957,27.624,26.776
39.8,39.8,39.8,39.8,30.891,39.8,30.891,30.891,30.891,27.156,29.127,28.235,29.127,29.803,29.127,29.803,28.235,27.624,27.156,27.377,28.63,29.803,27.624,29.803,27.377
39.8,39.8,28.63,28.63,29.803,27.624,26.455,24.313,24.012,22.705,22.495,21.992,22.027,23.338,24.108,23.708,24.367,23.876,23.552,21.784,22.152,21.8,22.43,23.207,23.515
39.8,39.8,28.63,27.906,29.127,27.624,25.712,24.54,23.79,22.473,22.227,21.942,21.926,23.272,23.79,23.207,23.966,23.668,23.176,21.83,21.754,21.83,22.044,22.78,23.407
39.8,39.8,29.803,39.8,29.803,30.891,29.803,39.8,29.803,27.624,28.235,28.63,28.235,27.906,29.127,29.127,27.377,30.891,27.624,27.156,28.235,29.127,27.377,39.8,29.127
39.8,39.8,30.891,39.8,29.803,39.8,29.803,28.235,29.127,25.819,26.776,26.311,26.957,26.311,29.127,27.624,26.609,27.156,26.177,25.513,27.624,25.932,26.177,27.156,26.776
39.8,39.8,30.891,39.8,29.803,39.8,30.891,30.891,29.127,26.776,27.624,27.377,27.156,26.311,29.127,27.906,26.609,27.624,26.957,26.311,27.906,26.609,26.776,27.624,26.957
39.8,39.8,30.891,39.8,39.8,39.8,30.891,30.891,28.63,27.624,27.377,26.455,26.177,27.156,26.776,27.624,27.156,27.624,28.63,27.377,26.957,27.377,27.906,28.63,29.127
39.8,39.8,30.891,30.891,39.8,29.803,29.127,27.624,26.609,26.051,25.085,24.664,25.009,25.085,26.311,25.246,26.051,25.61,25.164,24.208,24.935,24.54,25.513,25.331,25.712
39.8,39.8,29.127,29.803,29.803,30.891,26.776,26.609,25.61,24.313,23.833,25.513,25.42,25.331,27.156,27.156,25.712,25.819,25.61,24.059,24.54,24.601,24.729,25.331,26.455
39.8,39.8,27.624,27.156,27.624,27.156,26.455,23.708,22.832,21.71,21.452,21.597,22.266,23.145,23.407,24.208,23.272,23.372,22.227,21.099,21.364,22.227,22.609,23.025,23.749
39.8,39.8,39.8,39.8,29.803,39.8,29.127,26.776,26.177,25.932,25.009,26.051,25.712,27.377,26.455,28.235,27.156,25.819,25.932,24.864,24.729,25.61,26.609,26.609,26.609
